ShipmentID,ShipmentDate,PlannedArrivalDate,ActualArrivalDate,PlannedDuration,ActualDuration,DeliveryVariance,OnTimeDeliveryFlag,TotalWeight,TotalVolume,TotalPackages,ShipmentValue,ShipmentSize,ValueCategory,Season,Month,Year,CustomerKey,OriginLocationKey,DestinationLocationKey,FreightTypeKey
15318,2020-03-04 00:00:00.000,2020-03-05,,1.0,,,0,750.0,2.0,2,81946.4,Small,Low,Spring,3,2020,1801,336,6602,1
15319,2020-03-04 00:00:00.000,2020-03-05,,1.0,,,0,1110.0,12.0,4,81946.4,Small,Low,Spring,3,2020,1801,336,6602,1
15152,2020-02-24 00:00:00.000,2020-02-25,,1.0,,,0,2220.0,2.0,1,149504.46,Small,Low,Winter,2,2020,1801,336,6602,1
15153,2020-02-24 00:00:00.000,2020-02-25,,1.0,,,0,1154.0,3.0,3,149504.46,Small,Low,Winter,2,2020,1801,336,6602,1
15154,2020-02-24 00:00:00.000,2020-02-25,,1.0,,,0,3711.0,7.0,6,149504.46,Small,Low,Winter,2,2020,1801,336,6602,1
15156,2020-02-24 00:00:00.000,2020-02-25,,1.0,,,0,120.0,1.0,1,149504.46,Small,Low,Winter,2,2020,1801,336,6602,1
11604,2020-02-25 00:00:00.000,2020-02-27,,2.0,,,0,14158.0,0.0,46,0.0,Small,Low,Winter,2,2020,1801,7640,336,1
11605,2020-02-25 00:00:00.000,2020-02-27,,2.0,,,0,10806.0,0.0,44,0.0,Small,Low,Winter,2,2020,1801,7640,336,1
14916,2020-02-12 00:00:00.000,2020-02-17,,5.0,,,0,735.6,5.0,4,49708.03,Small,Low,Winter,2,2020,1801,336,6602,1
15021,2020-02-17 00:00:00.000,2020-02-20,,3.0,,,0,1694.0,7.0,5,60018.23,Small,Low,Winter,2,2020,1801,336,6602,1
15041,2020-02-17 00:00:00.000,2020-02-20,,3.0,,,0,736.2,14.0,18,60018.23,Small,Low,Winter,2,2020,1801,336,6602,1
15042,2020-02-17 00:00:00.000,2020-02-20,,3.0,,,0,329.9,2.0,12,60018.23,Small,Low,Winter,2,2020,1801,336,6602,1
15150,2020-02-24 00:00:00.000,2020-02-25,,1.0,,,0,823.0,2.0,1,149504.46,Small,Low,Winter,2,2020,1801,336,6602,1
15151,2020-02-24 00:00:00.000,2020-02-25,,1.0,,,0,1935.0,7.0,6,149504.46,Small,Low,Winter,2,2020,1801,336,6602,1
14645,2020-02-03 00:00:00.000,2020-02-07,,4.0,,,0,122.5,1.63,2,53098.72,Small,Low,Winter,2,2020,1801,336,6602,1
14646,2020-02-03 00:00:00.000,2020-02-07,,4.0,,,0,1671.0,4.0,3,53098.72,Small,Low,Winter,2,2020,1801,336,6602,1
14548,2020-01-21 00:00:00.000,2020-02-14,,24.0,,,0,4009.0,0.0,32,0.0,Small,Low,Winter,1,2020,1801,3363,7237,1
14913,2020-02-12 00:00:00.000,2020-02-17,,5.0,,,0,4590.0,14.0,5,49708.03,Small,Low,Winter,2,2020,1801,336,6602,1
14914,2020-02-12 00:00:00.000,2020-02-17,,5.0,,,0,1030.0,2.0,1,49708.03,Small,Low,Winter,2,2020,1801,336,6602,1
14915,2020-02-12 00:00:00.000,2020-02-17,,5.0,,,0,220.0,1.0,1,49708.03,Small,Low,Winter,2,2020,1801,336,6602,1
14639,2020-02-03 00:00:00.000,2020-02-07,,4.0,,,0,406.0,1.29,1,53098.72,Small,Low,Winter,2,2020,1801,336,6602,1
14640,2020-02-03 00:00:00.000,2020-02-07,,4.0,,,0,68.0,0.32,1,53098.72,Small,Low,Winter,2,2020,1801,336,6602,1
14641,2020-02-03 00:00:00.000,2020-02-07,,4.0,,,0,2165.0,3.5,2,53098.72,Small,Low,Winter,2,2020,1801,336,6602,1
14642,2020-02-03 00:00:00.000,2020-02-07,,4.0,,,0,702.0,6.12,4,53098.72,Small,Low,Winter,2,2020,1801,336,6602,1
14643,2020-02-03 00:00:00.000,2020-02-07,,4.0,,,0,259.0,2.11,1,53098.72,Small,Low,Winter,2,2020,1801,336,6602,1
14644,2020-02-03 00:00:00.000,2020-02-07,,4.0,,,0,220.0,1.54,2,53098.72,Small,Low,Winter,2,2020,1801,336,6602,1
13739,2020-01-04 00:00:00.000,2020-01-17,,13.0,,,0,60.0,0.34,1,131158.21,Small,Low,Winter,1,2020,1801,336,6602,1
13740,2020-01-04 00:00:00.000,2020-01-17,,13.0,,,0,2118.73,10.56,11,131158.21,Small,Low,Winter,1,2020,1801,336,6602,1
13742,2020-01-04 00:00:00.000,2020-01-17,,13.0,,,0,470.0,1.06,1,131158.21,Small,Low,Winter,1,2020,1801,336,6602,1
13743,2020-01-04 00:00:00.000,2020-01-17,,13.0,,,0,765.0,7.0,1,131158.21,Small,Low,Winter,1,2020,1801,336,6602,1
9290,2019-12-07 00:00:00.000,2019-12-12,,5.0,,,0,20337.0,0.0,70,0.0,Small,Low,Winter,12,2019,1801,6798,6602,1
17866,2020-08-15 00:00:00.000,2020-09-22,,38.0,,,0,6845.0,0.0,22,0.0,Small,Low,Summer,8,2020,1801,336,6602,1
9495,2019-12-23 00:00:00.000,2020-01-07,,15.0,,,0,16.46,1.0,4,40381.76,Small,Low,Winter,12,2019,1801,336,6602,1
9496,2019-12-23 00:00:00.000,2020-01-07,,15.0,,,0,4617.6,18.0,5,40381.76,Small,Low,Winter,12,2019,1801,336,6602,1
9497,2019-12-23 00:00:00.000,2020-01-07,,15.0,,,0,706.1,5.92,4,40381.76,Small,Low,Winter,12,2019,1801,336,6602,1
13701,2019-12-26 00:00:00.000,2020-01-03,,8.0,,,0,15412.0,45.0,45,0.0,Small,Low,Winter,12,2019,1801,3363,6602,1
13737,2020-01-04 00:00:00.000,2020-01-17,,13.0,,,0,5260.0,8.03,5,131158.21,Small,Low,Winter,1,2020,1801,336,6602,1
13738,2020-01-04 00:00:00.000,2020-01-17,,13.0,,,0,792.0,1.45,3,131158.21,Small,Low,Winter,1,2020,1801,336,6602,1
9363,2019-12-16 00:00:00.000,2020-01-08,,23.0,,,0,96.42,1.0,1,4261.79,Small,Low,Winter,12,2019,1801,5038,6602,1
9364,2019-12-16 00:00:00.000,2020-01-08,,23.0,,,0,205.65,1.0,1,4261.79,Small,Low,Winter,12,2019,1801,5038,6602,1
9401,2019-12-19 00:00:00.000,2019-12-28,,9.0,,,0,10900.0,0.0,8,0.0,Small,Low,Winter,12,2019,1801,336,6619,1
9492,2019-12-23 00:00:00.000,2020-01-07,,15.0,,,0,70.0,1.65,1,40381.76,Small,Low,Winter,12,2019,1801,336,6602,1
9493,2019-12-23 00:00:00.000,2020-01-07,,15.0,,,0,3967.0,14.0,4,40381.76,Small,Low,Winter,12,2019,1801,336,6602,1
9494,2019-12-23 00:00:00.000,2020-01-07,,15.0,,,0,627.0,3.05,2,40381.76,Small,Low,Winter,12,2019,1801,336,6602,1
9223,2019-12-09 00:00:00.000,2019-12-12,,3.0,,,0,5280.0,9.07,6,88615.21,Small,Low,Winter,12,2019,1801,4229,6602,1
9225,2019-12-09 00:00:00.000,2019-12-12,,3.0,,,0,340.0,1.2,1,88615.21,Small,Low,Winter,12,2019,1801,4229,6602,1
9226,2019-12-09 00:00:00.000,2019-12-12,,3.0,,,0,440.27,1.66,2,88615.21,Small,Low,Winter,12,2019,1801,4229,6602,1
9227,2019-12-09 00:00:00.000,2019-12-12,,3.0,,,0,6.75,0.13,1,88615.21,Small,Low,Winter,12,2019,1801,4229,6602,1
9230,2019-12-09 00:00:00.000,2019-12-10,,1.0,,,0,6318.73,0.0,23,0.0,Small,Low,Winter,12,2019,1801,336,6602,1
9362,2019-12-16 00:00:00.000,2020-01-08,,23.0,,,0,3.12,0.1,1,4261.79,Small,Low,Winter,12,2019,1801,5038,6602,1
9025,2019-11-25 00:00:00.000,2019-11-27,,2.0,,,0,144.34,0.0,1,98467.47,Small,Low,Fall,11,2019,1801,336,6602,1
9026,2019-11-25 00:00:00.000,2019-11-27,,2.0,,,0,885.0,7.0,6,98467.47,Small,Low,Fall,11,2019,1801,336,6602,1
9135,2019-11-20 00:00:00.000,2019-12-03,,13.0,,,0,12260.0,0.0,600,0.0,Small,Low,Fall,11,2019,1801,6798,6602,1
9219,2019-12-09 00:00:00.000,2019-12-12,,3.0,,,0,3553.0,12.0,17,88615.21,Small,Low,Winter,12,2019,1801,4229,6602,1
9220,2019-12-09 00:00:00.000,2019-12-12,,3.0,,,0,155.0,2.0,2,88615.21,Small,Low,Winter,12,2019,1801,4229,6602,1
9221,2019-12-09 00:00:00.000,2019-12-12,,3.0,,,0,64.34,0.67,1,88615.21,Small,Low,Winter,12,2019,1801,4229,6602,1
9017,2019-11-25 00:00:00.000,2019-11-27,,2.0,,,0,267.0,1.0,1,98467.47,Small,Low,Fall,11,2019,1801,336,6602,1
9018,2019-11-25 00:00:00.000,2019-11-27,,2.0,,,0,1694.0,9.0,3,98467.47,Small,Low,Fall,11,2019,1801,336,6602,1
9019,2019-11-25 00:00:00.000,2019-11-27,,2.0,,,0,226.89,1.0,14,98467.47,Small,Low,Fall,11,2019,1801,336,6602,1
9021,2019-11-25 00:00:00.000,2019-11-27,,2.0,,,0,2923.0,6.0,6,98467.47,Small,Low,Fall,11,2019,1801,336,6602,1
9022,2019-11-25 00:00:00.000,2019-11-27,,2.0,,,0,144.34,1.0,1,98467.47,Small,Low,Fall,11,2019,1801,336,6602,1
9024,2019-11-25 00:00:00.000,2019-11-27,,2.0,,,0,144.34,0.0,1,98467.47,Small,Low,Fall,11,2019,1801,336,6602,1
8878,2019-11-18 00:00:00.000,2019-11-21,,3.0,,,0,237.0,1.8,1,43931.82,Small,Low,Fall,11,2019,1801,5038,6602,1
8879,2019-11-18 00:00:00.000,2019-11-21,,3.0,,,0,175.0,1.1,1,43931.82,Small,Low,Fall,11,2019,1801,5038,6602,1
8880,2019-11-18 00:00:00.000,2019-11-21,,3.0,,,0,937.0,5.0,6,43931.82,Small,Low,Fall,11,2019,1801,5038,6602,1
8882,2019-11-18 00:00:00.000,2019-11-21,,3.0,,,0,699.48,3.84,4,43931.82,Small,Low,Fall,11,2019,1801,5038,6602,1
8931,2019-11-13 00:00:00.000,2019-11-20,,7.0,,,0,4646.0,0.0,18,0.0,Small,Low,Fall,11,2019,1801,1660,6602,1
9016,2019-11-25 00:00:00.000,2019-11-27,,2.0,,,0,1338.0,5.0,2,98467.47,Small,Low,Fall,11,2019,1801,336,6602,1
8747,2019-11-12 00:00:00.000,2019-11-12,,0.0,,,0,1112.0,4.0,2,37368.27,Small,Low,Fall,11,2019,1801,336,6602,1
8784,2019-11-12 00:00:00.000,2019-11-12,,0.0,,,0,4496.0,18.0,6,37368.27,Small,Low,Fall,11,2019,1801,336,6602,1
8786,2019-11-12 00:00:00.000,2019-11-12,,0.0,,,0,339.0,1.0,1,37368.27,Small,Low,Fall,11,2019,1801,336,6602,1
8787,2019-11-12 00:00:00.000,2019-11-12,,0.0,,,0,876.0,4.0,2,37368.27,Small,Low,Fall,11,2019,1801,336,6602,1
8800,2019-11-18 00:00:00.000,2019-11-21,,3.0,,,0,1542.0,3.0,2,43931.82,Small,Low,Fall,11,2019,1801,5038,6602,1
8877,2019-11-18 00:00:00.000,2019-11-21,,3.0,,,0,140.0,1.0,1,43931.82,Small,Low,Fall,11,2019,1801,5038,6602,1
8659,2019-11-05 00:00:00.000,2019-11-07,,2.0,,,0,4004.0,14.0,9,148509.17,Small,Low,Fall,11,2019,1801,336,6602,1
8660,2019-11-05 00:00:00.000,2019-11-07,,2.0,,,0,35.0,1.0,1,148509.17,Small,Low,Fall,11,2019,1801,336,6602,1
8661,2019-11-05 00:00:00.000,2019-11-07,,2.0,,,0,303.35,1.0,1,148509.17,Small,Low,Fall,11,2019,1801,336,6602,1
8662,2019-11-05 00:00:00.000,2019-11-07,,2.0,,,0,149.0,1.0,1,148509.17,Small,Low,Fall,11,2019,1801,336,6602,1
8663,2019-11-05 00:00:00.000,2019-11-07,,2.0,,,0,502.0,1.0,1,148509.17,Small,Low,Fall,11,2019,1801,336,6602,1
8664,2019-11-05 00:00:00.000,2019-11-07,,2.0,,,0,141.0,1.0,1,148509.17,Small,Low,Fall,11,2019,1801,336,6602,1
8545,2019-10-29 00:00:00.000,2019-10-31,,2.0,,,0,3500.0,14.0,6,101822.12,Small,Low,Fall,10,2019,1801,336,6602,1
8546,2019-10-29 00:00:00.000,2019-10-31,,2.0,,,0,1752.0,14.0,5,101822.12,Small,Low,Fall,10,2019,1801,336,6602,1
8547,2019-10-29 00:00:00.000,2019-10-31,,2.0,,,0,1153.28,5.0,2,101822.12,Small,Low,Fall,10,2019,1801,336,6602,1
8549,2019-10-29 00:00:00.000,2019-10-31,,2.0,,,0,2390.04,5.0,5,101822.12,Small,Low,Fall,10,2019,1801,336,6602,1
8550,2019-10-29 00:00:00.000,2019-10-31,,2.0,,,0,946.0,6.0,6,101822.12,Small,Low,Fall,10,2019,1801,336,6602,1
8605,2019-11-05 00:00:00.000,2019-11-07,,2.0,,,0,67.0,1.0,2,148509.17,Small,Low,Fall,11,2019,1801,336,6602,1
8351,2019-10-19 00:00:00.000,2019-10-26,,7.0,,,0,3751.66,18.0,9,177673.377,Small,Low,Fall,10,2019,1801,336,6602,1
8352,2019-10-19 00:00:00.000,2019-10-26,,7.0,,,0,425.0,2.0,26,177673.377,Small,Low,Fall,10,2019,1801,336,6602,1
8435,2019-10-19 00:00:00.000,2019-10-22,,3.0,,,0,13223.0,0.0,48,0.0,Small,Low,Fall,10,2019,1801,336,6602,1
8542,2019-10-29 00:00:00.000,2019-10-31,,2.0,,,0,350.0,3.0,1,101822.12,Small,Low,Fall,10,2019,1801,336,6602,1
8543,2019-10-29 00:00:00.000,2019-10-31,,2.0,,,0,31.0,1.0,2,101822.12,Small,Low,Fall,10,2019,1801,336,6602,1
8544,2019-10-29 00:00:00.000,2019-10-31,,2.0,,,0,79.0,1.0,1,101822.12,Small,Low,Fall,10,2019,1801,336,6602,1
8188,2019-10-07 00:00:00.000,2019-10-12,,5.0,,,0,1883.07,6.0,3,77078.55,Small,Low,Fall,10,2019,1801,336,6602,1
8189,2019-10-07 00:00:00.000,2019-10-12,,5.0,,,0,162.0,1.0,15,77078.55,Small,Low,Fall,10,2019,1801,336,6602,1
8241,2019-09-28 00:00:00.000,2019-10-09,,11.0,,,0,1080.0,0.0,18,0.0,Small,Low,Fall,9,2019,1801,8042,6602,1
8348,2019-10-19 00:00:00.000,2019-10-26,,7.0,,,0,3150.0,10.0,10,177673.377,Small,Low,Fall,10,2019,1801,336,6602,1
8349,2019-10-19 00:00:00.000,2019-10-26,,7.0,,,0,2694.0,18.0,8,177673.377,Small,Low,Fall,10,2019,1801,336,6602,1
8350,2019-10-19 00:00:00.000,2019-10-26,,7.0,,,0,332.0,1.0,1,177673.377,Small,Low,Fall,10,2019,1801,336,6602,1
8087,2019-09-30 00:00:00.000,2019-10-02,,2.0,,,0,390.0,5.0,1,10863.61,Small,Low,Fall,9,2019,1801,336,6602,1
8088,2019-09-30 00:00:00.000,2019-10-02,,2.0,,,0,74.56,1.0,1,10863.61,Small,Low,Fall,9,2019,1801,336,6602,1
8183,2019-10-07 00:00:00.000,2019-10-12,,5.0,,,0,280.0,1.0,1,77078.55,Small,Low,Fall,10,2019,1801,336,6602,1
8184,2019-10-07 00:00:00.000,2019-10-12,,5.0,,,0,52.0,1.0,1,77078.55,Small,Low,Fall,10,2019,1801,336,6602,1
8185,2019-10-07 00:00:00.000,2019-10-12,,5.0,,,0,209.0,1.0,1,77078.55,Small,Low,Fall,10,2019,1801,336,6602,1
8187,2019-10-07 00:00:00.000,2019-10-12,,5.0,,,0,630.0,2.0,2,77078.55,Small,Low,Fall,10,2019,1801,336,6602,1
7969,2019-09-23 00:00:00.000,2019-09-28,,5.0,,,0,92.73,1.0,1,36310.88,Small,Low,Fall,9,2019,1801,336,6602,1
7970,2019-09-23 00:00:00.000,2019-09-28,,5.0,,,0,160.6,1.0,1,36310.88,Small,Low,Fall,9,2019,1801,336,6602,1
7971,2019-09-23 00:00:00.000,2019-09-28,,5.0,,,0,289.6,1.0,1,36310.88,Small,Low,Fall,9,2019,1801,336,6602,1
7973,2019-09-23 00:00:00.000,2019-09-28,,5.0,,,0,613.0,7.0,4,36310.88,Small,Low,Fall,9,2019,1801,336,6602,1
8085,2019-09-30 00:00:00.000,2019-10-02,,2.0,,,0,160.0,1.0,1,10863.61,Small,Low,Fall,9,2019,1801,336,6602,1
8086,2019-09-30 00:00:00.000,2019-10-02,,2.0,,,0,55.0,1.0,1,10863.61,Small,Low,Fall,9,2019,1801,336,6602,1
7848,2019-09-17 00:00:00.000,2019-09-18,,1.0,,,0,549.0,2.0,1,14579.6,Small,Low,Fall,9,2019,1801,336,6602,1
7849,2019-09-17 00:00:00.000,2019-09-18,,1.0,,,0,116.0,1.0,1,14579.6,Small,Low,Fall,9,2019,1801,336,6602,1
7850,2019-09-17 00:00:00.000,2019-09-18,,1.0,,,0,243.45,1.0,1,14579.6,Small,Low,Fall,9,2019,1801,336,6602,1
7966,2019-09-23 00:00:00.000,2019-09-28,,5.0,,,0,67.0,1.0,1,36310.88,Small,Low,Fall,9,2019,1801,336,6602,1
7967,2019-09-23 00:00:00.000,2019-09-28,,5.0,,,0,155.0,1.0,1,36310.88,Small,Low,Fall,9,2019,1801,336,6602,1
7968,2019-09-23 00:00:00.000,2019-09-28,,5.0,,,0,788.0,3.0,3,36310.88,Small,Low,Fall,9,2019,1801,336,6602,1
7519,2019-08-22 00:00:00.000,2019-08-30,,8.0,,,0,100.0,0.0,2,0.0,Small,Low,Summer,8,2019,1801,336,6619,1
7625,2019-08-20 00:00:00.000,2019-08-31,,11.0,,,0,2498.0,0.0,53,0.0,Small,Low,Summer,8,2019,1801,2222,6602,1
7759,2019-08-20 00:00:00.000,2019-09-10,,21.0,,,0,5293.0,0.0,44,0.0,Small,Low,Summer,8,2019,1801,3363,7237,1
7761,2019-09-06 00:00:00.000,2019-09-10,,4.0,,,0,406.0,0.5,2,34621.09,Small,Low,Fall,9,2019,1801,336,6602,1
7762,2019-09-06 00:00:00.000,2019-09-10,,4.0,,,0,1739.36,21.0,60,34621.09,Small,Low,Fall,9,2019,1801,336,6602,1
7763,2019-09-06 00:00:00.000,2019-09-10,,4.0,,,0,1739.36,0.0,60,34621.09,Small,Low,Fall,9,2019,1801,336,6602,1
7421,2019-08-15 00:00:00.000,2019-08-29,,14.0,,,0,3770.2,18.0,5,59871.65,Small,Low,Summer,8,2019,1801,336,6602,1
7422,2019-08-15 00:00:00.000,2019-08-29,,14.0,,,0,17.0,1.0,1,59871.65,Small,Low,Summer,8,2019,1801,336,6602,1
7423,2019-08-15 00:00:00.000,2019-08-29,,14.0,,,0,170.0,1.0,1,59871.65,Small,Low,Summer,8,2019,1801,336,6602,1
7424,2019-08-15 00:00:00.000,2019-08-29,,14.0,,,0,814.0,10.0,6,59871.65,Small,Low,Summer,8,2019,1801,336,6602,1
7426,2019-07-18 00:00:00.000,2019-08-15,,28.0,,,0,12240.0,0.0,600,0.0,Small,Low,Summer,7,2019,1801,6798,6602,1
7427,2019-07-26 00:00:00.000,2019-08-15,,20.0,,,0,5514.0,0.0,29,0.0,Small,Low,Summer,7,2019,1801,1660,6602,1
7102,2019-07-01 00:00:00.000,2019-08-09,,39.0,,,0,4429.65,0.0,23,0.0,Small,Low,Summer,7,2019,1801,336,6602,1
7317,2019-08-05 00:00:00.000,2019-08-09,,4.0,,,0,1542.0,7.0,2,28507.62,Small,Low,Summer,8,2019,1801,336,6602,1
7318,2019-08-05 00:00:00.000,2019-08-09,,4.0,,,0,292.0,1.0,1,28507.62,Small,Low,Summer,8,2019,1801,336,6602,1
7319,2019-08-05 00:00:00.000,2019-08-09,,4.0,,,0,58.0,1.0,1,28507.62,Small,Low,Summer,8,2019,1801,336,6602,1
7419,2019-08-11 00:00:00.000,2019-08-14,,3.0,,,0,31461.0,0.0,35,0.0,Small,Low,Summer,8,2019,1801,336,6602,1
7420,2019-08-15 00:00:00.000,2019-08-29,,14.0,,,0,1119.0,3.27,2,59871.65,Small,Low,Summer,8,2019,1801,336,6602,1
6977,2019-07-16 00:00:00.000,2019-07-27,,11.0,,,0,139.0,0.24,1,27931.94,Small,Low,Summer,7,2019,1801,336,6602,1
7021,2019-07-07 00:00:00.000,2019-07-09,,2.0,,,0,5576.0,0.0,27,0.0,Small,Low,Summer,7,2019,1801,336,6602,1
7095,2019-07-22 00:00:00.000,2019-08-06,,15.0,,,0,142.48,1.0,1,33517.9,Small,Low,Summer,7,2019,1801,336,6602,1
7096,2019-07-22 00:00:00.000,2019-08-06,,15.0,,,0,155.0,1.0,1,33517.9,Small,Low,Summer,7,2019,1801,336,6602,1
7098,2019-07-22 00:00:00.000,2019-08-06,,15.0,,,0,631.0,3.0,2,33517.9,Small,Low,Summer,7,2019,1801,336,6602,1
7099,2019-07-22 00:00:00.000,2019-08-06,,15.0,,,0,132.0,1.0,1,33517.9,Small,Low,Summer,7,2019,1801,336,6602,1
6881,2019-07-06 00:00:00.000,2019-07-10,,4.0,,,0,4691.5,21.0,11,43808.92,Small,Low,Summer,7,2019,1801,336,6602,1
6883,2019-07-06 00:00:00.000,2019-07-10,,4.0,,,0,1920.0,8.0,2,43808.92,Small,Low,Summer,7,2019,1801,336,6602,1
6938,2019-07-02 00:00:00.000,2019-07-12,,10.0,,,0,456.0,0.69,1,0.0,Small,Low,Summer,7,2019,1801,336,6619,1
6973,2019-07-16 00:00:00.000,2019-07-27,,11.0,,,0,1317.0,3.3,3,27931.94,Small,Low,Summer,7,2019,1801,336,6602,1
6975,2019-07-16 00:00:00.000,2019-07-27,,11.0,,,0,1017.5,0.0,2,27931.94,Small,Low,Summer,7,2019,1801,336,6602,1
6976,2019-07-16 00:00:00.000,2019-07-27,,11.0,,,0,125.0,2.66,1,27931.94,Small,Low,Summer,7,2019,1801,336,6602,1
6623,2019-06-25 00:00:00.000,2019-06-25,,0.0,,,0,80.0,1.0,1,31815.0,Small,Low,Summer,6,2019,1801,336,6602,1
6624,2019-06-25 00:00:00.000,2019-06-25,,0.0,,,0,380.0,4.0,2,31815.0,Small,Low,Summer,6,2019,1801,336,6602,1
6628,2019-06-25 00:00:00.000,2019-06-25,,0.0,,,0,1107.0,7.0,3,31815.0,Small,Low,Summer,6,2019,1801,336,6602,1
6714,2019-06-01 00:00:00.000,2019-07-04,,33.0,,,0,2430.0,0.0,2,0.0,Small,Low,Summer,6,2019,1801,6798,6602,1
6747,2019-07-03 00:00:00.000,2019-07-04,,1.0,,,0,3100.0,0.0,5,0.0,Small,Low,Summer,7,2019,1801,336,6602,1
6880,2019-07-06 00:00:00.000,2019-07-10,,4.0,,,0,600.0,2.0,1,43808.92,Small,Low,Summer,7,2019,1801,336,6602,1
6376,2019-06-11 00:00:00.000,2019-06-12,,1.0,,,0,475.0,1.0,1,90288.6,Small,Low,Summer,6,2019,1801,336,6602,1
6377,2019-06-11 00:00:00.000,2019-06-12,,1.0,,,0,3695.0,14.0,6,90288.6,Small,Low,Summer,6,2019,1801,336,6602,1
6378,2019-06-07 00:00:00.000,2019-06-11,,4.0,,,0,7468.0,0.0,36,0.0,Small,Low,Summer,6,2019,1801,4567,6602,1
6620,2019-06-25 00:00:00.000,2019-06-25,,0.0,,,0,96.0,1.0,1,31815.0,Small,Low,Summer,6,2019,1801,336,6602,1
6621,2019-06-25 00:00:00.000,2019-06-25,,0.0,,,0,71.0,1.0,1,31815.0,Small,Low,Summer,6,2019,1801,336,6602,1
6622,2019-06-25 00:00:00.000,2019-06-25,,0.0,,,0,187.0,1.0,1,31815.0,Small,Low,Summer,6,2019,1801,336,6602,1
6371,2019-06-11 00:00:00.000,2019-06-18,,7.0,,,0,389.0,2.0,1,0.0,Small,Low,Summer,6,2019,1801,336,5351,1
6150,2019-06-11 00:00:00.000,2019-06-12,,1.0,,,0,2201.13,7.0,5,90288.6,Small,Low,Summer,6,2019,1801,336,6602,1
6372,2019-06-11 00:00:00.000,2019-06-12,,1.0,,,0,7.0,0.06,1,90288.6,Small,Low,Summer,6,2019,1801,336,6602,1
6373,2019-06-11 00:00:00.000,2019-06-12,,1.0,,,0,270.0,0.37,1,90288.6,Small,Low,Summer,6,2019,1801,336,6602,1
6374,2019-06-11 00:00:00.000,2019-06-12,,1.0,,,0,114.84,0.96,1,90288.6,Small,Low,Summer,6,2019,1801,336,6602,1
6375,2019-06-11 00:00:00.000,2019-06-12,,1.0,,,0,90.0,1.44,1,90288.6,Small,Low,Summer,6,2019,1801,336,6602,1
6095,2019-05-17 00:00:00.000,2019-05-23,,6.0,,,0,1110.0,8.14,5,8982.6,Small,Low,Spring,5,2019,1801,336,6602,1
6126,2019-05-24 00:00:00.000,2019-05-28,,4.0,,,0,190.0,0.0,1,32565.17,Small,Low,Spring,5,2019,1801,336,6602,1
6127,2019-05-24 00:00:00.000,2019-05-28,,4.0,,,0,1045.0,1.93,1,32565.17,Small,Low,Spring,5,2019,1801,336,6602,1
6128,2019-05-24 00:00:00.000,2019-05-28,,4.0,,,0,945.0,9.57,5,32565.17,Small,Low,Spring,5,2019,1801,336,6602,1
6129,2019-05-24 00:00:00.000,2019-05-28,,4.0,,,0,1129.27,6.0,6,32565.17,Small,Low,Spring,5,2019,1801,336,6602,1
6301,2019-06-01 00:00:00.000,2019-06-04,,3.0,,,0,5230.0,0.0,7,0.0,Small,Low,Summer,6,2019,1801,336,6602,1
5865,2019-05-13 00:00:00.000,2019-05-16,,3.0,,,0,113.35,2.54,2,43677.77,Small,Low,Spring,5,2019,1801,2285,6602,1
5866,2019-05-13 00:00:00.000,2019-05-16,,3.0,,,0,358.0,0.88,1,43677.77,Small,Low,Spring,5,2019,1801,2285,6602,1
5867,2019-05-13 00:00:00.000,2019-05-16,,3.0,,,0,391.0,1.25,1,43677.77,Small,Low,Spring,5,2019,1801,2285,6602,1
5868,2019-05-13 00:00:00.000,2019-05-16,,3.0,,,0,18.5,0.18,1,43677.77,Small,Low,Spring,5,2019,1801,2285,6602,1
5754,2019-05-08 00:00:00.000,2019-05-10,,2.0,,,0,3046.0,0.0,27,0.0,Small,Low,Spring,5,2019,1801,3599,6602,1
7558,2019-08-25 00:00:00.000,2019-08-27,,2.0,,,0,40185.0,0.0,5,0.0,Small,Low,Summer,8,2019,1801,336,6602,1
5631,2019-04-23 00:00:00.000,2019-04-23,,0.0,,,0,120.0,0.0,1,0.0,Small,Low,Spring,4,2019,1801,4229,6619,1
5825,2019-05-04 00:00:00.000,2019-05-07,,3.0,,,0,370.0,1.88,2,12975.74,Small,Low,Spring,5,2019,1801,336,6602,1
5826,2019-05-04 00:00:00.000,2019-05-07,,3.0,,,0,51.97,0.15,5,12975.74,Small,Low,Spring,5,2019,1801,336,6602,1
5833,2019-05-07 00:00:00.000,2019-05-07,,0.0,,,0,2828.87,0.0,6,0.0,Small,Low,Spring,5,2019,1801,336,6619,1
5861,2019-05-13 00:00:00.000,2019-05-16,,3.0,,,0,2490.0,5.71,3,43677.77,Small,Low,Spring,5,2019,1801,2285,6602,1
5862,2019-05-13 00:00:00.000,2019-05-16,,3.0,,,0,744.8,1.78,1,43677.77,Small,Low,Spring,5,2019,1801,2285,6602,1
5574,2019-04-20 00:00:00.000,2019-04-23,,3.0,,,0,1825.0,0.0,10,0.0,Small,Low,Spring,4,2019,1801,336,6602,1
5586,2019-04-19 00:00:00.000,2019-04-22,,3.0,,,0,672.77,14.0,12,70972.08,Small,Low,Spring,4,2019,1801,336,6602,1
5587,2019-04-19 00:00:00.000,2019-04-22,,3.0,,,0,30.04,0.19,2,70972.08,Small,Low,Spring,4,2019,1801,336,6602,1
