ShipmentID,ShipmentDate,PlannedArrivalDate,ActualDepartureDate,ActualArrivalDate,TotalWeight,TotalVolume,TotalPackages,ShipmentValue,IsDelivered,DurationDays,DateKey,CustomerKey,EquipmentKey,FreightTypeKey,OriginLocationKey,DestinationLocationKey
1219,2019-04-15 00:00:00.000,2019-04-17,,,22747.92,,3120,,0,,20190415,3909.0,11.0,1.0,7237.0,5038.0
1282,2019-05-06 00:00:00.000,2019-05-08,,,22747.92,,3120,,0,,20190506,299.0,11.0,1.0,7237.0,5038.0
1282,2019-05-06 00:00:00.000,2019-05-08,,,22747.92,,3120,,0,,20190506,3909.0,11.0,1.0,7237.0,5038.0
1262,2019-05-06 00:00:00.000,2019-05-08,,,22747.92,,3120,,0,,20190506,299.0,11.0,1.0,7237.0,5038.0
1262,2019-05-06 00:00:00.000,2019-05-08,,,22747.92,,3120,,0,,20190506,3909.0,11.0,1.0,7237.0,5038.0
723,2019-02-18 00:00:00.000,2019-02-20,,,22747.92,0.0,3120,,0,,20190218,299.0,11.0,1.0,7237.0,5038.0
723,2019-02-18 00:00:00.000,2019-02-20,,,22747.92,0.0,3120,,0,,20190218,3909.0,11.0,1.0,7237.0,5038.0
724,2019-02-18 00:00:00.000,2019-02-20,,,22747.92,0.0,3120,,0,,20190218,299.0,11.0,1.0,7237.0,5038.0
724,2019-02-18 00:00:00.000,2019-02-20,,,22747.92,0.0,3120,,0,,20190218,3909.0,11.0,1.0,7237.0,5038.0
725,2019-02-18 00:00:00.000,2019-02-20,,,22747.92,0.0,3120,,0,,20190218,299.0,11.0,1.0,7237.0,5038.0
725,2019-02-18 00:00:00.000,2019-02-20,,,22747.92,0.0,3120,,0,,20190218,3909.0,11.0,1.0,7237.0,5038.0
970,2019-03-20 00:00:00.000,2019-03-22,,,22747.92,0.0,3120,,0,,20190320,299.0,11.0,2.0,7237.0,5038.0
970,2019-03-20 00:00:00.000,2019-03-22,,,22747.92,0.0,3120,,0,,20190320,3909.0,11.0,2.0,7237.0,5038.0
1152,2019-04-03 00:00:00.000,2019-04-05,,,22747.92,0.0,3120,,0,,20190403,299.0,11.0,2.0,7237.0,5038.0
1152,2019-04-03 00:00:00.000,2019-04-05,,,22747.92,0.0,3120,,0,,20190403,3909.0,11.0,2.0,7237.0,5038.0
1153,2019-04-03 00:00:00.000,2019-04-05,,,22747.92,0.0,3120,,0,,20190403,299.0,11.0,2.0,7237.0,5038.0
1153,2019-04-03 00:00:00.000,2019-04-05,,,22747.92,0.0,3120,,0,,20190403,3909.0,11.0,2.0,7237.0,5038.0
13850,2020-02-29 00:00:00.000,2020-02-29,,,8.6,0.047,1,,0,,20200229,317.0,1.0,1.0,1976.0,8101.0
13850,2020-02-29 00:00:00.000,2020-02-29,,,8.6,0.047,1,,0,,20200229,2521.0,1.0,1.0,1976.0,8101.0
13850,2020-02-29 00:00:00.000,2020-02-29,,,8.6,0.047,1,,0,,20200229,3298.0,1.0,1.0,1976.0,8101.0
2512,2019-09-20 00:00:00.000,2019-10-07,,,2400.0,0.0,11,,0,,20190920,332.0,6.0,1.0,6602.0,3655.0
2512,2019-09-20 00:00:00.000,2019-10-07,,,2400.0,0.0,11,,0,,20190920,1808.0,6.0,1.0,6602.0,3655.0
11967,2020-04-17 00:00:00.000,2020-05-17,,,2400.0,0.0,11,,0,,20200417,332.0,6.0,1.0,6602.0,3655.0
11967,2020-04-17 00:00:00.000,2020-05-17,,,2400.0,0.0,11,,0,,20200417,1808.0,6.0,1.0,6602.0,3655.0
12254,2020-05-23 00:00:00.000,2020-06-23,,,4000.0,0.0,11,,0,,20200523,332.0,6.0,1.0,6602.0,3655.0
12254,2020-05-23 00:00:00.000,2020-06-23,,,4000.0,0.0,11,,0,,20200523,1808.0,6.0,1.0,6602.0,3655.0
12476,2020-07-16 00:00:00.000,2020-07-16,,,4000.0,0.0,11,,0,,20200716,332.0,6.0,1.0,6602.0,3655.0
12476,2020-07-16 00:00:00.000,2020-07-16,,,4000.0,0.0,11,,0,,20200716,1808.0,6.0,1.0,6602.0,3655.0
12758,2020-08-20 00:00:00.000,2020-09-28,,,4000.0,0.0,11,,0,,20200820,332.0,6.0,1.0,6602.0,3655.0
12758,2020-08-20 00:00:00.000,2020-09-28,,,4000.0,0.0,11,,0,,20200820,1808.0,6.0,1.0,6602.0,3655.0
13113,2020-10-12 00:00:00.000,2020-10-12,,,2200.0,0.0,20,,0,,20201012,332.0,6.0,1.0,6602.0,3655.0
13113,2020-10-12 00:00:00.000,2020-10-12,,,2200.0,0.0,20,,0,,20201012,1808.0,6.0,1.0,6602.0,3655.0
13296,2020-10-28 00:00:00.000,2020-12-28,,,4000.0,0.0,11,,0,,20201028,332.0,6.0,1.0,6602.0,3655.0
13296,2020-10-28 00:00:00.000,2020-12-28,,,4000.0,0.0,11,,0,,20201028,1808.0,6.0,1.0,6602.0,3655.0
11668,2020-03-11 00:00:00.000,2020-03-11,,,857.0,0.0,4,,0,,20200311,303.0,11.0,1.0,4001.0,5893.0
11668,2020-03-11 00:00:00.000,2020-03-11,,,857.0,0.0,4,,0,,20200311,416.0,11.0,1.0,4001.0,5893.0
11668,2020-03-11 00:00:00.000,2020-03-11,,,857.0,0.0,4,,0,,20200311,1258.0,11.0,1.0,4001.0,5893.0
11668,2020-03-11 00:00:00.000,2020-03-11,,,857.0,0.0,4,,0,,20200311,2590.0,11.0,1.0,4001.0,5893.0
53794,2023-07-05 00:00:00.000,2023-08-05,,,1130.0,2.19,3,,0,,20230705,303.0,4.0,1.0,4001.0,5893.0
53794,2023-07-05 00:00:00.000,2023-08-05,,,1130.0,2.19,3,,0,,20230705,416.0,4.0,1.0,4001.0,5893.0
53794,2023-07-05 00:00:00.000,2023-08-05,,,1130.0,2.19,3,,0,,20230705,1258.0,4.0,1.0,4001.0,5893.0
53794,2023-07-05 00:00:00.000,2023-08-05,,,1130.0,2.19,3,,0,,20230705,2590.0,4.0,1.0,4001.0,5893.0
54428,2023-08-01 00:00:00.000,2023-09-01,,,1298.0,2.16,3,,0,,20230801,303.0,4.0,1.0,4001.0,5893.0
54428,2023-08-01 00:00:00.000,2023-09-01,,,1298.0,2.16,3,,0,,20230801,416.0,4.0,1.0,4001.0,5893.0
54428,2023-08-01 00:00:00.000,2023-09-01,,,1298.0,2.16,3,,0,,20230801,1258.0,4.0,1.0,4001.0,5893.0
54428,2023-08-01 00:00:00.000,2023-09-01,,,1298.0,2.16,3,,0,,20230801,2590.0,4.0,1.0,4001.0,5893.0
51243,2023-06-07 00:00:00.000,2023-07-07,,,1126.0,2.1,3,,0,,20230607,303.0,4.0,1.0,4001.0,5893.0
51243,2023-06-07 00:00:00.000,2023-07-07,,,1126.0,2.1,3,,0,,20230607,416.0,4.0,1.0,4001.0,5893.0
51243,2023-06-07 00:00:00.000,2023-07-07,,,1126.0,2.1,3,,0,,20230607,1258.0,4.0,1.0,4001.0,5893.0
51243,2023-06-07 00:00:00.000,2023-07-07,,,1126.0,2.1,3,,0,,20230607,2590.0,4.0,1.0,4001.0,5893.0
51244,2023-06-06 00:00:00.000,2023-07-06,,,2007.0,3.7,5,,0,,20230606,303.0,4.0,1.0,4001.0,5893.0
51244,2023-06-06 00:00:00.000,2023-07-06,,,2007.0,3.7,5,,0,,20230606,416.0,4.0,1.0,4001.0,5893.0
51244,2023-06-06 00:00:00.000,2023-07-06,,,2007.0,3.7,5,,0,,20230606,1258.0,4.0,1.0,4001.0,5893.0
51244,2023-06-06 00:00:00.000,2023-07-06,,,2007.0,3.7,5,,0,,20230606,2590.0,4.0,1.0,4001.0,5893.0
52021,2023-06-22 00:00:00.000,2023-07-22,,,1118.0,2.13,3,,0,,20230622,303.0,4.0,1.0,4001.0,5893.0
52021,2023-06-22 00:00:00.000,2023-07-22,,,1118.0,2.13,3,,0,,20230622,416.0,4.0,1.0,4001.0,5893.0
52021,2023-06-22 00:00:00.000,2023-07-22,,,1118.0,2.13,3,,0,,20230622,1258.0,4.0,1.0,4001.0,5893.0
52021,2023-06-22 00:00:00.000,2023-07-22,,,1118.0,2.13,3,,0,,20230622,2590.0,4.0,1.0,4001.0,5893.0
52039,2023-06-30 00:00:00.000,2023-07-30,,,2656.0,0.0,11,,0,,20230630,303.0,13.0,1.0,6092.0,8829.0
52039,2023-06-30 00:00:00.000,2023-07-30,,,2656.0,0.0,11,,0,,20230630,416.0,13.0,1.0,6092.0,8829.0
52039,2023-06-30 00:00:00.000,2023-07-30,,,2656.0,0.0,11,,0,,20230630,1258.0,13.0,1.0,6092.0,8829.0
52039,2023-06-30 00:00:00.000,2023-07-30,,,2656.0,0.0,11,,0,,20230630,2590.0,13.0,1.0,6092.0,8829.0
52089,2023-06-13 00:00:00.000,2023-07-13,,,1103.0,2.14,3,,0,,20230613,303.0,4.0,1.0,4001.0,5893.0
52089,2023-06-13 00:00:00.000,2023-07-13,,,1103.0,2.14,3,,0,,20230613,416.0,4.0,1.0,4001.0,5893.0
52089,2023-06-13 00:00:00.000,2023-07-13,,,1103.0,2.14,3,,0,,20230613,1258.0,4.0,1.0,4001.0,5893.0
52089,2023-06-13 00:00:00.000,2023-07-13,,,1103.0,2.14,3,,0,,20230613,2590.0,4.0,1.0,4001.0,5893.0
53646,2023-07-11 00:00:00.000,2023-08-11,,,1670.0,2.16,3,,0,,20230711,303.0,4.0,1.0,4001.0,5893.0
53646,2023-07-11 00:00:00.000,2023-08-11,,,1670.0,2.16,3,,0,,20230711,416.0,4.0,1.0,4001.0,5893.0
53646,2023-07-11 00:00:00.000,2023-08-11,,,1670.0,2.16,3,,0,,20230711,1258.0,4.0,1.0,4001.0,5893.0
53646,2023-07-11 00:00:00.000,2023-08-11,,,1670.0,2.16,3,,0,,20230711,2590.0,4.0,1.0,4001.0,5893.0
47564,2023-04-11 00:00:00.000,2023-05-13,,,1446.0,2.84,4,,0,,20230411,303.0,4.0,1.0,4001.0,5893.0
47564,2023-04-11 00:00:00.000,2023-05-13,,,1446.0,2.84,4,,0,,20230411,416.0,4.0,1.0,4001.0,5893.0
47564,2023-04-11 00:00:00.000,2023-05-13,,,1446.0,2.84,4,,0,,20230411,1258.0,4.0,1.0,4001.0,5893.0
47564,2023-04-11 00:00:00.000,2023-05-13,,,1446.0,2.84,4,,0,,20230411,2590.0,4.0,1.0,4001.0,5893.0
48153,2023-04-18 00:00:00.000,2023-04-18,,,1072.0,2.1,3,,0,,20230418,303.0,4.0,1.0,4001.0,5893.0
48153,2023-04-18 00:00:00.000,2023-04-18,,,1072.0,2.1,3,,0,,20230418,416.0,4.0,1.0,4001.0,5893.0
48153,2023-04-18 00:00:00.000,2023-04-18,,,1072.0,2.1,3,,0,,20230418,1258.0,4.0,1.0,4001.0,5893.0
48153,2023-04-18 00:00:00.000,2023-04-18,,,1072.0,2.1,3,,0,,20230418,2590.0,4.0,1.0,4001.0,5893.0
48219,2023-04-27 00:00:00.000,2023-05-27,,,1116.0,2.1,3,,0,,20230427,303.0,4.0,1.0,4001.0,5893.0
48219,2023-04-27 00:00:00.000,2023-05-27,,,1116.0,2.1,3,,0,,20230427,416.0,4.0,1.0,4001.0,5893.0
48219,2023-04-27 00:00:00.000,2023-05-27,,,1116.0,2.1,3,,0,,20230427,1258.0,4.0,1.0,4001.0,5893.0
48219,2023-04-27 00:00:00.000,2023-05-27,,,1116.0,2.1,3,,0,,20230427,2590.0,4.0,1.0,4001.0,5893.0
49798,2023-05-10 00:00:00.000,2023-06-10,,,1313.0,2.13,3,,0,,20230510,303.0,4.0,1.0,4001.0,5893.0
49798,2023-05-10 00:00:00.000,2023-06-10,,,1313.0,2.13,3,,0,,20230510,416.0,4.0,1.0,4001.0,5893.0
49798,2023-05-10 00:00:00.000,2023-06-10,,,1313.0,2.13,3,,0,,20230510,1258.0,4.0,1.0,4001.0,5893.0
49798,2023-05-10 00:00:00.000,2023-06-10,,,1313.0,2.13,3,,0,,20230510,2590.0,4.0,1.0,4001.0,5893.0
50441,2023-05-25 00:00:00.000,2023-06-25,,,362.0,0.74,1,,0,,20230525,303.0,4.0,1.0,4001.0,5893.0
50441,2023-05-25 00:00:00.000,2023-06-25,,,362.0,0.74,1,,0,,20230525,416.0,4.0,1.0,4001.0,5893.0
50441,2023-05-25 00:00:00.000,2023-06-25,,,362.0,0.74,1,,0,,20230525,1258.0,4.0,1.0,4001.0,5893.0
50441,2023-05-25 00:00:00.000,2023-06-25,,,362.0,0.74,1,,0,,20230525,2590.0,4.0,1.0,4001.0,5893.0
50443,2023-05-25 00:00:00.000,2023-06-25,,,1270.0,2.46,4,,0,,20230525,303.0,4.0,1.0,4001.0,5893.0
50443,2023-05-25 00:00:00.000,2023-06-25,,,1270.0,2.46,4,,0,,20230525,416.0,4.0,1.0,4001.0,5893.0
50443,2023-05-25 00:00:00.000,2023-06-25,,,1270.0,2.46,4,,0,,20230525,1258.0,4.0,1.0,4001.0,5893.0
50443,2023-05-25 00:00:00.000,2023-06-25,,,1270.0,2.46,4,,0,,20230525,2590.0,4.0,1.0,4001.0,5893.0
42883,2022-10-09 00:00:00.000,2022-11-09,,,5682.0,0.0,25,,0,,20221009,303.0,13.0,1.0,6092.0,8829.0
42883,2022-10-09 00:00:00.000,2022-11-09,,,5682.0,0.0,25,,0,,20221009,416.0,13.0,1.0,6092.0,8829.0
42883,2022-10-09 00:00:00.000,2022-11-09,,,5682.0,0.0,25,,0,,20221009,1258.0,13.0,1.0,6092.0,8829.0
42883,2022-10-09 00:00:00.000,2022-11-09,,,5682.0,0.0,25,,0,,20221009,2590.0,13.0,1.0,6092.0,8829.0
44446,2023-01-25 00:00:00.000,2023-02-10,,,14337.0,0.0,32,,0,,20230125,303.0,13.0,1.0,4001.0,5893.0
44446,2023-01-25 00:00:00.000,2023-02-10,,,14337.0,0.0,32,,0,,20230125,416.0,13.0,1.0,4001.0,5893.0
44446,2023-01-25 00:00:00.000,2023-02-10,,,14337.0,0.0,32,,0,,20230125,1258.0,13.0,1.0,4001.0,5893.0
44446,2023-01-25 00:00:00.000,2023-02-10,,,14337.0,0.0,32,,0,,20230125,2590.0,13.0,1.0,4001.0,5893.0
45274,2023-02-14 00:00:00.000,2023-03-14,,,2311.0,4.32,6,,0,,20230214,303.0,4.0,1.0,4001.0,5893.0
45274,2023-02-14 00:00:00.000,2023-03-14,,,2311.0,4.32,6,,0,,20230214,416.0,4.0,1.0,4001.0,5893.0
45274,2023-02-14 00:00:00.000,2023-03-14,,,2311.0,4.32,6,,0,,20230214,1258.0,4.0,1.0,4001.0,5893.0
45274,2023-02-14 00:00:00.000,2023-03-14,,,2311.0,4.32,6,,0,,20230214,2590.0,4.0,1.0,4001.0,5893.0
45970,2023-03-02 00:00:00.000,2023-04-02,,,1471.0,2.88,4,,0,,20230302,303.0,4.0,1.0,4001.0,5893.0
45970,2023-03-02 00:00:00.000,2023-04-02,,,1471.0,2.88,4,,0,,20230302,416.0,4.0,1.0,4001.0,5893.0
45970,2023-03-02 00:00:00.000,2023-04-02,,,1471.0,2.88,4,,0,,20230302,1258.0,4.0,1.0,4001.0,5893.0
45970,2023-03-02 00:00:00.000,2023-04-02,,,1471.0,2.88,4,,0,,20230302,2590.0,4.0,1.0,4001.0,5893.0
50019,2023-05-22 00:00:00.000,2023-06-25,,,966.0,1.92,3,,0,,20230522,303.0,4.0,1.0,4001.0,5893.0
50019,2023-05-22 00:00:00.000,2023-06-25,,,966.0,1.92,3,,0,,20230522,416.0,4.0,1.0,4001.0,5893.0
50019,2023-05-22 00:00:00.000,2023-06-25,,,966.0,1.92,3,,0,,20230522,1258.0,4.0,1.0,4001.0,5893.0
50019,2023-05-22 00:00:00.000,2023-06-25,,,966.0,1.92,3,,0,,20230522,2590.0,4.0,1.0,4001.0,5893.0
46471,2023-03-15 00:00:00.000,2023-04-02,,,4547.0,0.0,12,,0,,20230315,303.0,6.0,1.0,4001.0,5893.0
46471,2023-03-15 00:00:00.000,2023-04-02,,,4547.0,0.0,12,,0,,20230315,416.0,6.0,1.0,4001.0,5893.0
46471,2023-03-15 00:00:00.000,2023-04-02,,,4547.0,0.0,12,,0,,20230315,1258.0,6.0,1.0,4001.0,5893.0
46471,2023-03-15 00:00:00.000,2023-04-02,,,4547.0,0.0,12,,0,,20230315,2590.0,6.0,1.0,4001.0,5893.0
36329,2022-07-18 00:00:00.000,2022-08-18,,,8031.0,0.0,45,,0,,20220718,303.0,13.0,1.0,6092.0,8829.0
36329,2022-07-18 00:00:00.000,2022-08-18,,,8031.0,0.0,45,,0,,20220718,416.0,13.0,1.0,6092.0,8829.0
36329,2022-07-18 00:00:00.000,2022-08-18,,,8031.0,0.0,45,,0,,20220718,1258.0,13.0,1.0,6092.0,8829.0
36329,2022-07-18 00:00:00.000,2022-08-18,,,8031.0,0.0,45,,0,,20220718,2590.0,13.0,1.0,6092.0,8829.0
37712,2022-08-23 00:00:00.000,2022-09-23,,,2900.0,0.0,4,,0,,20220823,303.0,13.0,1.0,6092.0,8829.0
37712,2022-08-23 00:00:00.000,2022-09-23,,,2900.0,0.0,4,,0,,20220823,416.0,13.0,1.0,6092.0,8829.0
37712,2022-08-23 00:00:00.000,2022-09-23,,,2900.0,0.0,4,,0,,20220823,1258.0,13.0,1.0,6092.0,8829.0
37712,2022-08-23 00:00:00.000,2022-09-23,,,2900.0,0.0,4,,0,,20220823,2590.0,13.0,1.0,6092.0,8829.0
37833,2022-09-01 00:00:00.000,2022-10-01,,,10694.0,0.0,78,,0,,20220901,303.0,13.0,1.0,6092.0,8829.0
37833,2022-09-01 00:00:00.000,2022-10-01,,,10694.0,0.0,78,,0,,20220901,416.0,13.0,1.0,6092.0,8829.0
37833,2022-09-01 00:00:00.000,2022-10-01,,,10694.0,0.0,78,,0,,20220901,1258.0,13.0,1.0,6092.0,8829.0
37833,2022-09-01 00:00:00.000,2022-10-01,,,10694.0,0.0,78,,0,,20220901,2590.0,13.0,1.0,6092.0,8829.0
39408,2022-10-09 00:00:00.000,2022-11-09,,,5625.0,0.0,29,,0,,20221009,303.0,13.0,1.0,6092.0,8829.0
39408,2022-10-09 00:00:00.000,2022-11-09,,,5625.0,0.0,29,,0,,20221009,416.0,13.0,1.0,6092.0,8829.0
39408,2022-10-09 00:00:00.000,2022-11-09,,,5625.0,0.0,29,,0,,20221009,1258.0,13.0,1.0,6092.0,8829.0
39408,2022-10-09 00:00:00.000,2022-11-09,,,5625.0,0.0,29,,0,,20221009,2590.0,13.0,1.0,6092.0,8829.0
40136,2022-10-26 00:00:00.000,2022-11-26,,,10039.0,0.0,31,,0,,20221026,303.0,13.0,1.0,4001.0,5893.0
40136,2022-10-26 00:00:00.000,2022-11-26,,,10039.0,0.0,31,,0,,20221026,416.0,13.0,1.0,4001.0,5893.0
40136,2022-10-26 00:00:00.000,2022-11-26,,,10039.0,0.0,31,,0,,20221026,1258.0,13.0,1.0,4001.0,5893.0
40136,2022-10-26 00:00:00.000,2022-11-26,,,10039.0,0.0,31,,0,,20221026,2590.0,13.0,1.0,4001.0,5893.0
41019,2022-11-23 00:00:00.000,2022-12-31,,,10039.0,0.0,31,,0,,20221123,303.0,13.0,1.0,4001.0,5893.0
41019,2022-11-23 00:00:00.000,2022-12-31,,,10039.0,0.0,31,,0,,20221123,416.0,13.0,1.0,4001.0,5893.0
41019,2022-11-23 00:00:00.000,2022-12-31,,,10039.0,0.0,31,,0,,20221123,1258.0,13.0,1.0,4001.0,5893.0
41019,2022-11-23 00:00:00.000,2022-12-31,,,10039.0,0.0,31,,0,,20221123,2590.0,13.0,1.0,4001.0,5893.0
32002,2022-04-26 00:00:00.000,2022-05-26,,,1197.0,2.47,4,,0,,20220426,303.0,4.0,1.0,4001.0,5893.0
32002,2022-04-26 00:00:00.000,2022-05-26,,,1197.0,2.47,4,,0,,20220426,416.0,4.0,1.0,4001.0,5893.0
32002,2022-04-26 00:00:00.000,2022-05-26,,,1197.0,2.47,4,,0,,20220426,1258.0,4.0,1.0,4001.0,5893.0
32002,2022-04-26 00:00:00.000,2022-05-26,,,1197.0,2.47,4,,0,,20220426,2590.0,4.0,1.0,4001.0,5893.0
35800,2022-06-29 00:00:00.000,2022-07-10,,,2202.0,0.0,17,,0,,20220629,303.0,6.0,1.0,4001.0,906.0
35800,2022-06-29 00:00:00.000,2022-07-10,,,2202.0,0.0,17,,0,,20220629,416.0,6.0,1.0,4001.0,906.0
35800,2022-06-29 00:00:00.000,2022-07-10,,,2202.0,0.0,17,,0,,20220629,1258.0,6.0,1.0,4001.0,906.0
35800,2022-06-29 00:00:00.000,2022-07-10,,,2202.0,0.0,17,,0,,20220629,2590.0,6.0,1.0,4001.0,906.0
29739,2021-11-14 00:00:00.000,2022-01-16,,,7280.0,0.0,24,,0,,20211114,303.0,6.0,1.0,4001.0,5893.0
29739,2021-11-14 00:00:00.000,2022-01-16,,,7280.0,0.0,24,,0,,20211114,416.0,6.0,1.0,4001.0,5893.0
29739,2021-11-14 00:00:00.000,2022-01-16,,,7280.0,0.0,24,,0,,20211114,1258.0,6.0,1.0,4001.0,5893.0
29739,2021-11-14 00:00:00.000,2022-01-16,,,7280.0,0.0,24,,0,,20211114,2590.0,6.0,1.0,4001.0,5893.0
26930,2021-12-24 00:00:00.000,2022-01-31,,,4364.0,0.0,48,,0,,20211224,303.0,13.0,1.0,4001.0,5893.0
26930,2021-12-24 00:00:00.000,2022-01-31,,,4364.0,0.0,48,,0,,20211224,416.0,13.0,1.0,4001.0,5893.0
26930,2021-12-24 00:00:00.000,2022-01-31,,,4364.0,0.0,48,,0,,20211224,1258.0,13.0,1.0,4001.0,5893.0
26930,2021-12-24 00:00:00.000,2022-01-31,,,4364.0,0.0,48,,0,,20211224,2590.0,13.0,1.0,4001.0,5893.0
27183,2021-12-24 00:00:00.000,2021-12-24,,,2230.0,20.987,48,,0,,20211224,303.0,5.0,1.0,6602.0,5893.0
27183,2021-12-24 00:00:00.000,2021-12-24,,,2230.0,20.987,48,,0,,20211224,416.0,5.0,1.0,6602.0,5893.0
27183,2021-12-24 00:00:00.000,2021-12-24,,,2230.0,20.987,48,,0,,20211224,1258.0,5.0,1.0,6602.0,5893.0
27183,2021-12-24 00:00:00.000,2021-12-24,,,2230.0,20.987,48,,0,,20211224,2590.0,5.0,1.0,6602.0,5893.0
28677,2021-12-24 00:00:00.000,2021-12-24,,,2230.0,20.987,48,,0,,20211224,303.0,5.0,1.0,6602.0,5893.0
28677,2021-12-24 00:00:00.000,2021-12-24,,,2230.0,20.987,48,,0,,20211224,416.0,5.0,1.0,6602.0,5893.0
28677,2021-12-24 00:00:00.000,2021-12-24,,,2230.0,20.987,48,,0,,20211224,1258.0,5.0,1.0,6602.0,5893.0
28677,2021-12-24 00:00:00.000,2021-12-24,,,2230.0,20.987,48,,0,,20211224,2590.0,5.0,1.0,6602.0,5893.0
29679,2022-03-10 00:00:00.000,2022-04-05,,,8522.0,0.0,32,,0,,20220310,303.0,6.0,1.0,4001.0,5893.0
29679,2022-03-10 00:00:00.000,2022-04-05,,,8522.0,0.0,32,,0,,20220310,416.0,6.0,1.0,4001.0,5893.0
29679,2022-03-10 00:00:00.000,2022-04-05,,,8522.0,0.0,32,,0,,20220310,1258.0,6.0,1.0,4001.0,5893.0
29679,2022-03-10 00:00:00.000,2022-04-05,,,8522.0,0.0,32,,0,,20220310,2590.0,6.0,1.0,4001.0,5893.0
12297,2020-06-30 00:00:00.000,2020-06-30,,,0.0,0.0,0,,0,,20200630,303.0,6.0,2.0,6602.0,5893.0
12297,2020-06-30 00:00:00.000,2020-06-30,,,0.0,0.0,0,,0,,20200630,416.0,6.0,2.0,6602.0,5893.0
12297,2020-06-30 00:00:00.000,2020-06-30,,,0.0,0.0,0,,0,,20200630,1258.0,6.0,2.0,6602.0,5893.0
12297,2020-06-30 00:00:00.000,2020-06-30,,,0.0,0.0,0,,0,,20200630,2590.0,6.0,2.0,6602.0,5893.0
12360,2020-07-11 00:00:00.000,2020-08-24,,,1803.0,0.0,16,,0,,20200711,303.0,6.0,1.0,6602.0,5893.0
12360,2020-07-11 00:00:00.000,2020-08-24,,,1803.0,0.0,16,,0,,20200711,416.0,6.0,1.0,6602.0,5893.0
12360,2020-07-11 00:00:00.000,2020-08-24,,,1803.0,0.0,16,,0,,20200711,1258.0,6.0,1.0,6602.0,5893.0
12360,2020-07-11 00:00:00.000,2020-08-24,,,1803.0,0.0,16,,0,,20200711,2590.0,6.0,1.0,6602.0,5893.0
13070,2020-10-08 00:00:00.000,2020-10-08,,,6077.0,20.987,27,,0,,20201008,303.0,6.0,2.0,6602.0,5893.0
13070,2020-10-08 00:00:00.000,2020-10-08,,,6077.0,20.987,27,,0,,20201008,416.0,6.0,2.0,6602.0,5893.0
13070,2020-10-08 00:00:00.000,2020-10-08,,,6077.0,20.987,27,,0,,20201008,1258.0,6.0,2.0,6602.0,5893.0
13070,2020-10-08 00:00:00.000,2020-10-08,,,6077.0,20.987,27,,0,,20201008,2590.0,6.0,2.0,6602.0,5893.0
13640,2020-12-15 00:00:00.000,2020-12-15,,,5000.0,0.0,16,,0,,20201215,303.0,6.0,2.0,6602.0,5893.0
13640,2020-12-15 00:00:00.000,2020-12-15,,,5000.0,0.0,16,,0,,20201215,416.0,6.0,2.0,6602.0,5893.0
13640,2020-12-15 00:00:00.000,2020-12-15,,,5000.0,0.0,16,,0,,20201215,1258.0,6.0,2.0,6602.0,5893.0
13640,2020-12-15 00:00:00.000,2020-12-15,,,5000.0,0.0,16,,0,,20201215,2590.0,6.0,2.0,6602.0,5893.0
13687,2020-12-23 00:00:00.000,2021-01-23,,,220.0,1.0,1,,0,,20201223,303.0,6.0,2.0,6602.0,5893.0
13687,2020-12-23 00:00:00.000,2021-01-23,,,220.0,1.0,1,,0,,20201223,416.0,6.0,2.0,6602.0,5893.0
13687,2020-12-23 00:00:00.000,2021-01-23,,,220.0,1.0,1,,0,,20201223,1258.0,6.0,2.0,6602.0,5893.0
13687,2020-12-23 00:00:00.000,2021-01-23,,,220.0,1.0,1,,0,,20201223,2590.0,6.0,2.0,6602.0,5893.0
26560,2021-11-14 00:00:00.000,2022-01-16,,,13263.0,0.0,63,,0,,20211114,303.0,13.0,1.0,4001.0,5893.0
26560,2021-11-14 00:00:00.000,2022-01-16,,,13263.0,0.0,63,,0,,20211114,416.0,13.0,1.0,4001.0,5893.0
26560,2021-11-14 00:00:00.000,2022-01-16,,,13263.0,0.0,63,,0,,20211114,1258.0,13.0,1.0,4001.0,5893.0
26560,2021-11-14 00:00:00.000,2022-01-16,,,13263.0,0.0,63,,0,,20211114,2590.0,13.0,1.0,4001.0,5893.0
17322,2020-08-19 00:00:00.000,2020-08-21,,,40.0,0.41,5,237065.54,0,,20200819,445.0,24.0,1.0,5038.0,6602.0
17322,2020-08-19 00:00:00.000,2020-08-21,,,40.0,0.41,5,237065.54,0,,20200819,3066.0,24.0,1.0,5038.0,6602.0
17323,2020-08-19 00:00:00.000,2020-08-21,,,108.0,0.73,8,237065.54,0,,20200819,445.0,24.0,1.0,5038.0,6602.0
17323,2020-08-19 00:00:00.000,2020-08-21,,,108.0,0.73,8,237065.54,0,,20200819,3066.0,24.0,1.0,5038.0,6602.0
17324,2020-08-19 00:00:00.000,2020-08-21,,,1410.0,9.91,95,237065.54,0,,20200819,445.0,24.0,1.0,5038.0,6602.0
17324,2020-08-19 00:00:00.000,2020-08-21,,,1410.0,9.91,95,237065.54,0,,20200819,3066.0,24.0,1.0,5038.0,6602.0
17325,2020-08-19 00:00:00.000,2020-08-21,,,995.0,6.64,77,237065.54,0,,20200819,445.0,24.0,1.0,5038.0,6602.0
17325,2020-08-19 00:00:00.000,2020-08-21,,,995.0,6.64,77,237065.54,0,,20200819,3066.0,24.0,1.0,5038.0,6602.0
