ShipmentDate,Shipments,6M_Forecast,InvoiceDate,NetAmount,Correlation
2021-06-18,22,9.972222222222221,2021-06-18,35874.33,0.013646986353854362
2021-06-24,1,9.85,2021-06-24,4538.526,0.013646986353854362
2021-06-26,1,9.816666666666666,2021-06-26,15983.849999999999,0.013646986353854362
2021-06-29,1,9.794444444444444,2021-06-29,4622.05,0.013646986353854362
2021-06-30,2,9.666666666666666,2021-06-30,28535.25,0.013646986353854362
2021-07-05,1,9.65,2021-07-05,1072986.657,0.013646986353854362
2021-07-06,1,9.63888888888889,2021-07-06,103162.29000000001,0.013646986353854362
2021-07-17,1,9.333333333333334,2021-07-17,10020.0,0.013646986353854362
2021-07-28,1,9.294444444444444,2021-07-28,55393.409999999996,0.013646986353854362
2021-08-02,5,9.222222222222221,2021-08-02,705.0,0.013646986353854362
2021-08-11,2,9.183333333333334,2021-08-11,75.0,0.013646986353854362
2021-08-16,1,8.972222222222221,2021-08-16,121337.53499999999,0.013646986353854362
2021-08-17,1,8.95,2021-08-17,6856.14,0.013646986353854362
2021-08-28,3,8.86111111111111,2021-08-28,5448.93,0.013646986353854362
2021-08-30,2,8.85,2021-08-30,14970.0,0.013646986353854362
2021-08-31,3,8.577777777777778,2021-08-31,114744.6,0.013646986353854362
2021-09-01,4,8.577777777777778,2021-09-01,71223.29999999999,0.013646986353854362
2021-09-04,1,8.555555555555555,2021-09-04,212.088,0.013646986353854362
2021-09-06,1,8.422222222222222,2021-09-06,2251.5,0.013646986353854362
2021-09-09,1,8.35,2021-09-09,48834.0,0.013646986353854362
2021-09-10,2,8.322222222222223,2021-09-10,42651.75,0.013646986353854362
2021-09-13,1,8.05,2021-09-13,6088.68,0.013646986353854362
2021-09-14,1,8.044444444444444,2021-09-14,7029.299999999999,0.013646986353854362
2021-09-15,2,7.9944444444444445,2021-09-15,31199.154,0.013646986353854362
2021-09-17,3,7.938888888888889,2021-09-17,426.97,0.013646986353854362
2021-09-22,1,7.95,2021-09-22,30567.0,0.013646986353854362
2021-09-27,5,8.0,2021-09-27,52058.520000000004,0.013646986353854362
2021-09-29,1,7.983333333333333,2021-09-29,130030.35,0.013646986353854362
2021-09-30,4,8.0,2021-09-30,316065.0,0.013646986353854362
2021-10-01,1,7.988888888888889,2021-10-01,74973.59999999999,0.013646986353854362
2021-10-05,1,7.938888888888889,2021-10-05,366.0,0.013646986353854362
2021-10-06,1,7.905555555555556,2021-10-06,17221.05,0.013646986353854362
2021-10-07,3,7.794444444444444,2021-10-07,9000.0,0.013646986353854362
2021-10-13,1,7.233333333333333,2021-10-13,5681.3,0.013646986353854362
2021-10-14,2,7.238888888888889,2021-10-14,7440.0,0.013646986353854362
2021-10-15,1,7.2,2021-10-15,7837.68,0.013646986353854362
2021-10-16,17,7.233333333333333,2021-10-16,3780.18,0.013646986353854362
2021-10-19,2,6.966666666666667,2021-10-19,119311.626,0.013646986353854362
2021-10-20,4,6.7444444444444445,2021-10-20,21818.9,0.013646986353854362
2021-10-22,3,6.75,2021-10-22,222093.76799999998,0.013646986353854362
2021-10-23,1,6.705555555555556,2021-10-23,48825.87,0.013646986353854362
2021-10-25,1,6.405555555555556,2021-10-25,347163.2,0.013646986353854362
2021-10-26,1,6.344444444444444,2021-10-26,72065.32500000001,0.013646986353854362
2021-10-27,1,6.05,2021-10-27,11244.417000000001,0.013646986353854362
2021-10-28,3,5.916666666666667,2021-10-28,51041.217,0.013646986353854362
2021-10-30,10,5.95,2021-10-30,5415.0,0.013646986353854362
2021-11-03,1,5.927777777777778,2021-11-03,42627.6,0.013646986353854362
2021-11-10,4,5.527777777777778,2021-11-10,4270.799999999999,0.013646986353854362
2021-11-11,6,5.283333333333333,2021-11-11,5433.45,0.013646986353854362
2021-11-12,2,5.233333333333333,2021-11-12,9.0,0.013646986353854362
2021-11-13,2,5.238888888888889,2021-11-13,17817.0,0.013646986353854362
2021-11-15,6,5.111111111111111,2021-11-15,564579.271,0.013646986353854362
2021-11-16,3,4.938888888888889,2021-11-16,98272.26,0.013646986353854362
2021-11-17,37,5.011111111111111,2021-11-17,135523.812,0.013646986353854362
2021-11-18,12,5.061111111111111,2021-11-18,24256.5,0.013646986353854362
2021-11-19,24,5.155555555555556,2021-11-19,528067.201,0.013646986353854362
2021-11-21,1,5.088888888888889,2021-11-21,19.0,0.013646986353854362
2021-11-22,16,5.133333333333334,2021-11-22,55141.263,0.013646986353854362
